user_id,user_segment,age_group,gender,location,membership_tier,clv_category,account_age_days,preferred_device,product_id,product_name,category,brand,listed_price_inr,interaction_type,interaction_date,interaction_hour,day_of_week,is_weekend,referral_source,session_duration_sec,pages_visited,images_viewed,video_played,compare_flag,browsing_count,scroll_depth_pct,purchase,discount_pct,final_price_inr,payment_method,returned,review_given,rating,satisfaction_score,recommended_flag,rec_algorithm
U00574,home_maker,18-24,F,Hyderabad,Silver,Medium,1465,Desktop,P210,Air Purifier,Home Appliances,Philips,14999,view,2024-04-30,22,Tuesday,0,Referral,180,4,9,0,0,3,100,0,0,,,0,0,3,,0,
U03106,premium_shopper,35-44,F,Jaipur,Silver,Medium,260,Tablet,P503,Yoga Mat,Fitness,Boldfit,899,view,2022-09-21,21,Wednesday,0,Referral,388,12,2,0,0,13,71,0,0,,,0,1,4,,0,
U01477,kitchen_chef,55+,F,Visakhapatnam,Platinum,Very High,1080,Smart TV App,P505,Resistance Bands Set,Fitness,Strauss,799,view,2024-07-24,13,Wednesday,0,Organic Search,673,6,8,0,0,18,29,0,0,,,0,1,2,,1,New Arrival
U02726,home_maker,25-34,F,Kolkata,Bronze,Low,1539,Tablet,P303,Electric Kettle,Kitchen Appliances,Bajaj,1299,add_to_cart,2024-09-07,7,Saturday,1,Referral,29,6,5,0,0,12,67,0,0,,,0,0,5,,0,
U00665,fitness_freak,45-54,M,Surat,Gold,High,189,Tablet,P502,Exercise Bike,Fitness,Cockatoo,18999,purchase,2024-11-11,10,Monday,0,Direct,200,4,10,0,0,18,100,1,0,18999.0,Wallet,0,1,4,4.0,0,
U03171,all_rounder,35-44,F,Surat,Gold,High,792,Desktop,P402,Smart Lock,Smart Home,Yale,12999,wishlist,2024-10-31,17,Thursday,0,Direct,785,18,3,1,1,9,46,0,0,,,0,1,5,,0,
U03002,home_maker,25-34,M,Surat,Bronze,Low,1784,Tablet,P111,"Laptop 13.3""",Electronics,Apple,74999,purchase,2024-04-11,13,Thursday,0,Referral,731,1,2,0,0,23,76,1,0,74999.0,EMI,0,1,5,3.0,1,Trending
U01996,tech_enthusiast,25-34,F,Surat,Bronze,Low,1294,Smart TV App,P406,Smart Plug (2-pack),Smart Home,Amazon,1499,add_to_cart,2024-02-04,17,Sunday,1,Direct,644,18,10,0,0,1,46,0,0,,,0,0,4,,1,Content-Based
U00060,premium_shopper,45-54,M,Bhopal,Gold,High,496,Desktop,P206,Microwave 28L,Home Appliances,LG,11999,view,2022-04-05,16,Tuesday,0,Social Media,451,28,7,0,0,24,100,0,0,,,0,0,4,,0,
U00674,home_maker,45-54,F,Indore,Silver,Medium,1601,Desktop,P117,Smart Watch,Electronics,Fitbit,14999,view,2023-05-07,8,Sunday,1,Paid Ad,841,15,6,0,0,5,82,0,0,,,0,1,3,,0,
U04205,home_maker,25-34,M,Hyderabad,Silver,Medium,1133,Desktop,P309,Pressure Cooker 5L,Kitchen Appliances,Hawkins,2499,purchase,2022-06-11,8,Saturday,1,Social Media,444,25,0,0,0,19,61,1,0,2499.0,Net Banking,0,0,4,2.0,0,
U02068,kitchen_chef,18-24,F,Ahmedabad,Silver,Medium,1595,Desktop,P306,Rice Cooker 1.8L,Kitchen Appliances,Panasonic,2199,purchase,2024-09-03,5,Tuesday,0,Email Campaign,49,23,8,1,0,5,92,1,10,1979.1,Net Banking,0,0,4,1.0,1,Trending
U00451,tech_enthusiast,18-24,F,Chennai,Platinum,Very High,348,Tablet,P118,Gaming Console,Electronics,Sony,49999,wishlist,2024-10-08,15,Tuesday,0,Push Notification,574,5,10,0,0,3,62,0,0,,,0,1,5,,0,
U01416,kitchen_chef,55+,M,Delhi,Silver,Medium,121,Desktop,P209,Dishwasher 12-Place,Home Appliances,Bosch,42999,purchase,2024-10-29,19,Tuesday,0,Push Notification,534,13,6,0,1,25,11,1,15,36549.15,Credit Card,0,1,5,9.0,1,Hybrid
U03749,budget_shopper,55+,F,Visakhapatnam,Gold,High,1295,Smart TV App,P603,Electric Toothbrush,Personal Care,Oral-B,4499,purchase,2024-12-14,18,Saturday,1,Push Notification,235,11,9,1,0,6,95,1,0,4499.0,Credit Card,1,0,5,5.0,0,
U03748,fitness_freak,45-54,M,Surat,Gold,High,1707,Mobile,P505,Resistance Bands Set,Fitness,Strauss,799,purchase,2024-12-22,10,Sunday,1,Referral,439,20,7,0,0,11,32,1,5,759.05,COD,0,0,4,10.0,0,
U04826,fitness_freak,18-24,Other,Lucknow,Bronze,Low,801,Desktop,P603,Electric Toothbrush,Personal Care,Oral-B,4499,view,2022-06-20,22,Monday,0,Paid Ad,134,11,8,0,1,21,25,0,0,,,0,0,5,,0,
U01403,kitchen_chef,25-34,F,Kolkata,Bronze,Low,273,Desktop,P204,Refrigerator 500L,Home Appliances,Samsung,54999,wishlist,2022-11-06,3,Sunday,1,Push Notification,50,29,8,0,1,16,12,0,0,,,0,0,5,,0,
U04675,tech_enthusiast,55+,F,Lucknow,Platinum,Very High,1316,Tablet,P602,Electric Shaver,Personal Care,Philips,3999,view,2022-12-23,8,Friday,0,Referral,599,8,9,0,0,11,91,0,0,,,0,1,5,,1,Content-Based
U00963,fitness_freak,45-54,M,Nagpur,Bronze,Low,1130,Desktop,P117,Smart Watch,Electronics,Fitbit,14999,wishlist,2022-04-09,8,Saturday,1,Email Campaign,703,26,8,0,1,10,59,0,0,,,0,0,4,,1,Trending
U03435,fitness_freak,35-44,F,Kolkata,Bronze,Low,1821,Desktop,P302,Air Fryer 4L,Kitchen Appliances,Philips,4999,add_to_cart,2024-06-03,3,Monday,0,Organic Search,540,11,3,0,0,6,54,0,0,,,0,1,3,,1,Trending
U04671,home_maker,18-24,M,Ahmedabad,Silver,Medium,831,Smart TV App,P101,"Smart TV 55""",Electronics,Samsung,45999,purchase,2022-02-28,10,Monday,0,Paid Ad,96,23,8,1,0,20,69,1,15,39099.15,Credit Card,0,1,5,6.0,0,
U01467,fitness_freak,35-44,F,Lucknow,Silver,Medium,791,Desktop,P211,Ceiling Fan,Home Appliances,Havells,2499,view,2022-09-27,16,Tuesday,0,Email Campaign,802,4,7,0,0,8,58,0,0,,,0,1,4,,1,New Arrival
U03949,all_rounder,25-34,Other,Visakhapatnam,Bronze,Low,1738,Tablet,P403,Security Camera 1080p,Smart Home,TP-Link,3499,wishlist,2024-05-21,5,Tuesday,0,Paid Ad,632,23,2,0,0,6,35,0,0,,,0,1,5,,0,
U04982,kitchen_chef,55+,M,Jaipur,Bronze,Low,346,Smart TV App,P113,Smartphone Lite,Electronics,Realme,19999,add_to_cart,2022-01-17,11,Monday,0,Organic Search,518,30,3,0,1,15,56,0,0,,,0,0,4,,1,Hybrid
U01710,fitness_freak,25-34,Other,Bangalore,Silver,Medium,1010,Mobile,P307,Food Processor,Kitchen Appliances,Inalsa,6999,view,2022-08-20,5,Saturday,1,Direct,546,28,7,0,1,17,92,0,0,,,0,0,4,,1,Collaborative Filtering
U01317,premium_shopper,25-34,F,Lucknow,Bronze,Low,632,Mobile,P208,Robot Vacuum,Home Appliances,iRobot,24999,view,2022-04-24,20,Sunday,1,Referral,24,29,6,0,1,10,66,0,0,,,0,1,5,,1,Hybrid
U00007,budget_shopper,55+,M,Visakhapatnam,Bronze,Low,1160,Tablet,P503,Yoga Mat,Fitness,Boldfit,899,add_to_cart,2023-06-29,3,Thursday,0,Social Media,145,4,4,1,0,17,49,0,0,,,0,1,4,,0,
U01388,premium_shopper,45-54,M,Pune,Gold,High,1661,Desktop,P118,Gaming Console,Electronics,Sony,49999,add_to_cart,2024-02-04,17,Sunday,1,Organic Search,727,20,2,0,1,17,95,0,0,,,0,0,4,,0,
U02060,fitness_freak,55+,F,Surat,Silver,Medium,822,Tablet,P503,Yoga Mat,Fitness,Boldfit,899,purchase,2022-10-15,8,Saturday,1,Email Campaign,758,19,8,1,0,1,88,1,10,809.1,Credit Card,0,1,5,8.0,1,New Arrival
U01863,all_rounder,55+,Other,Jaipur,Bronze,Low,1193,Desktop,P113,Smartphone Lite,Electronics,Realme,19999,wishlist,2023-09-28,16,Thursday,0,Social Media,225,25,1,0,0,13,33,0,0,,,0,0,5,,1,New Arrival
U03171,all_rounder,35-44,F,Surat,Gold,High,792,Desktop,P504,Dumbbell Set 20kg,Fitness,Kore,4999,add_to_cart,2022-10-01,12,Saturday,1,Organic Search,894,18,0,1,0,24,69,0,0,,,0,0,4,,0,
U01442,home_maker,45-54,M,Chennai,Bronze,Low,1322,Smart TV App,P207,Vacuum Cleaner,Home Appliances,Dyson,6999,purchase,2022-10-28,1,Friday,0,Push Notification,372,26,8,0,0,11,18,1,0,6999.0,Debit Card,0,1,5,3.0,0,
U00583,kitchen_chef,25-34,M,Visakhapatnam,Silver,Medium,1303,Tablet,P202,Washing Machine 8kg,Home Appliances,Samsung,35999,view,2023-04-12,13,Wednesday,0,Email Campaign,46,8,8,0,0,19,37,0,0,,,0,1,4,,1,Content-Based
U01684,smart_home_lover,45-54,M,Chennai,Platinum,Very High,1685,Desktop,P114,"Tablet 10""",Electronics,Samsung,32999,add_to_cart,2022-02-10,14,Thursday,0,Referral,631,22,6,0,0,14,52,0,0,,,0,1,4,,0,
U01904,kitchen_chef,55+,M,Indore,Bronze,Low,611,Smart TV App,P209,Dishwasher 12-Place,Home Appliances,Bosch,42999,purchase,2023-10-30,6,Monday,0,Organic Search,148,14,0,1,1,4,11,1,10,38699.1,Credit Card,0,0,5,9.0,1,Collaborative Filtering
U01446,tech_enthusiast,45-54,M,Jaipur,Silver,Medium,344,Smart TV App,P308,Stand Mixer,Kitchen Appliances,KitchenAid,9999,view,2023-07-13,20,Thursday,0,Paid Ad,227,4,1,0,0,4,73,0,0,,,0,1,4,,0,
U03521,kitchen_chef,55+,F,Hyderabad,Silver,Medium,532,Mobile,P112,Smartphone Pro,Electronics,Apple,89999,add_to_cart,2024-01-30,17,Tuesday,0,Push Notification,349,27,6,0,0,24,97,0,0,,,0,0,4,,1,New Arrival
U03262,premium_shopper,18-24,F,Indore,Gold,High,830,Smart TV App,P212,Iron,Home Appliances,Philips,1799,view,2022-08-03,16,Wednesday,0,Push Notification,820,10,3,0,0,5,35,0,0,,,0,1,4,,0,
U01143,kitchen_chef,55+,F,Pune,Bronze,Low,197,Mobile,P309,Pressure Cooker 5L,Kitchen Appliances,Hawkins,2499,wishlist,2023-08-15,17,Tuesday,0,Paid Ad,286,11,0,1,0,22,14,0,0,,,0,0,5,,1,New Arrival
U00281,smart_home_lover,35-44,F,Delhi,Platinum,Very High,1065,Smart TV App,P406,Smart Plug (2-pack),Smart Home,Amazon,1499,purchase,2024-08-08,12,Thursday,0,Direct,809,13,1,1,0,9,12,1,20,1199.2,Credit Card,1,1,4,5.0,0,
U02971,all_rounder,55+,F,Hyderabad,Bronze,Low,1423,Smart TV App,P114,"Tablet 10""",Electronics,Samsung,32999,purchase,2023-01-03,5,Tuesday,0,Referral,741,23,8,0,0,6,27,1,5,31349.05,EMI,1,1,5,5.0,1,New Arrival
U01832,fitness_freak,25-34,F,Mumbai,Bronze,Low,769,Desktop,P604,Facial Steamer,Personal Care,Nova,1599,view,2023-11-21,5,Tuesday,0,Email Campaign,79,25,9,0,1,15,13,0,0,,,0,1,3,,1,Collaborative Filtering
U02734,all_rounder,35-44,F,Bangalore,Gold,High,954,Tablet,P204,Refrigerator 500L,Home Appliances,Samsung,54999,add_to_cart,2022-06-10,8,Friday,0,Push Notification,894,2,9,1,0,22,60,0,0,,,0,1,4,,0,
U00873,home_maker,35-44,F,Hyderabad,Bronze,Low,1472,Tablet,P307,Food Processor,Kitchen Appliances,Inalsa,6999,purchase,2023-10-24,4,Tuesday,0,Paid Ad,833,8,6,0,0,5,10,1,5,6649.05,COD,0,1,4,9.0,1,Hybrid
U00653,all_rounder,45-54,M,Indore,Bronze,Low,1159,Mobile,P102,"Smart TV 43""",Electronics,LG,32999,view,2022-09-12,2,Monday,0,Social Media,492,13,6,0,0,16,39,0,0,,,0,1,4,,0,
U04383,fitness_freak,18-24,F,Ahmedabad,Silver,Medium,1353,Tablet,P310,Slow Cooker,Kitchen Appliances,Crock-Pot,3799,view,2023-04-08,15,Saturday,1,Social Media,596,22,1,0,1,11,89,0,0,,,0,1,5,,1,Trending
U03639,premium_shopper,45-54,F,Kolkata,Bronze,Low,282,Desktop,P502,Exercise Bike,Fitness,Cockatoo,18999,view,2024-07-25,12,Thursday,0,Referral,227,9,5,0,1,2,82,0,0,,,0,0,5,,0,
U01741,all_rounder,45-54,F,Mumbai,Silver,Medium,337,Smart TV App,P405,Smart Bulb Pack (4),Smart Home,Philips Hue,1999,add_to_cart,2022-12-02,6,Friday,0,Referral,583,24,5,0,0,5,87,0,0,,,0,1,5,,0,
U02738,fitness_freak,18-24,M,Kolkata,Bronze,Low,1357,Mobile,P310,Slow Cooker,Kitchen Appliances,Crock-Pot,3799,purchase,2024-03-17,22,Sunday,1,Referral,96,2,7,0,1,14,29,1,15,3229.15,Net Banking,0,1,3,6.0,0,
U03724,home_maker,35-44,F,Nagpur,Silver,Medium,1336,Smart TV App,P204,Refrigerator 500L,Home Appliances,Samsung,54999,view,2023-01-31,16,Tuesday,0,Social Media,198,12,2,0,0,2,44,0,0,,,0,1,4,,0,
U02226,home_maker,25-34,M,Surat,Gold,High,1426,Mobile,P206,Microwave 28L,Home Appliances,LG,11999,add_to_cart,2022-11-17,21,Thursday,0,Referral,176,23,6,0,0,23,34,0,0,,,0,0,4,,0,
U04750,fitness_freak,35-44,M,Nagpur,Bronze,Low,1404,Mobile,P115,True Wireless Earbuds,Electronics,boAt,4999,purchase,2022-06-10,7,Friday,0,Direct,854,5,0,0,1,1,65,1,20,3999.2,Debit Card,0,1,3,1.0,1,Trending
U03230,all_rounder,35-44,M,Delhi,Bronze,Low,552,Tablet,P211,Ceiling Fan,Home Appliances,Havells,2499,purchase,2024-05-10,7,Friday,0,Organic Search,519,10,4,0,0,14,93,1,5,2374.05,Net Banking,0,0,4,5.0,1,Hybrid
U02597,all_rounder,25-34,F,Mumbai,Gold,High,1665,Mobile,P301,Blender 1.5L,Kitchen Appliances,Prestige,2999,view,2022-06-16,21,Thursday,0,Email Campaign,318,19,6,0,0,24,57,0,0,,,0,1,4,,0,
U00730,fitness_freak,25-34,F,Bangalore,Gold,High,1385,Tablet,P118,Gaming Console,Electronics,Sony,49999,add_to_cart,2024-08-20,14,Tuesday,0,Referral,265,14,1,0,1,10,95,0,0,,,0,1,5,,1,Trending
U03805,tech_enthusiast,25-34,M,Mumbai,Platinum,Very High,505,Desktop,P406,Smart Plug (2-pack),Smart Home,Amazon,1499,view,2022-08-31,19,Wednesday,0,Referral,809,5,6,0,0,13,46,0,0,,,0,1,3,,0,
U03981,premium_shopper,45-54,F,Mumbai,Bronze,Low,1275,Mobile,P111,"Laptop 13.3""",Electronics,Apple,74999,wishlist,2023-03-03,11,Friday,0,Direct,519,6,10,0,0,19,87,0,0,,,0,0,5,,1,Hybrid
U00963,fitness_freak,45-54,M,Nagpur,Bronze,Low,1130,Desktop,P503,Yoga Mat,Fitness,Boldfit,899,purchase,2024-11-23,6,Saturday,1,Paid Ad,576,1,0,1,1,18,86,1,5,854.05,EMI,0,0,5,9.0,1,Trending
U04206,all_rounder,35-44,M,Pune,Bronze,Low,1540,Smart TV App,P603,Electric Toothbrush,Personal Care,Oral-B,4499,add_to_cart,2024-03-13,16,Wednesday,0,Push Notification,286,18,10,1,0,17,46,0,0,,,0,1,4,,0,
U03929,home_maker,45-54,M,Nagpur,Bronze,Low,531,Smart TV App,P208,Robot Vacuum,Home Appliances,iRobot,24999,purchase,2023-03-16,2,Thursday,0,Email Campaign,696,5,1,0,1,24,21,1,10,22499.1,Debit Card,0,1,5,8.0,0,
U02934,all_rounder,18-24,M,Visakhapatnam,Gold,High,1550,Mobile,P306,Rice Cooker 1.8L,Kitchen Appliances,Panasonic,2199,wishlist,2024-03-12,5,Tuesday,0,Direct,885,19,2,1,0,4,83,0,0,,,0,1,5,,0,
U03344,tech_enthusiast,25-34,F,Delhi,Gold,High,1344,Smart TV App,P406,Smart Plug (2-pack),Smart Home,Amazon,1499,add_to_cart,2022-10-10,19,Monday,0,Push Notification,682,13,7,0,0,19,97,0,0,,,0,0,5,,0,
U04451,kitchen_chef,35-44,F,Kolkata,Silver,Medium,744,Smart TV App,P205,Microwave 20L,Home Appliances,IFB,7999,wishlist,2024-08-29,12,Thursday,0,Referral,606,9,9,0,0,7,72,0,0,,,0,1,4,,0,
U02367,tech_enthusiast,55+,M,Mumbai,Silver,Medium,1712,Desktop,P401,Smart Doorbell,Smart Home,Ring,7999,view,2024-10-14,14,Monday,0,Social Media,278,20,1,0,1,24,44,0,0,,,0,0,4,,0,
U01739,all_rounder,35-44,F,Bangalore,Bronze,Low,625,Desktop,P502,Exercise Bike,Fitness,Cockatoo,18999,view,2022-09-24,20,Saturday,1,Paid Ad,651,29,9,0,0,21,23,0,0,,,0,0,4,,0,
U01553,home_maker,18-24,M,Nagpur,Silver,Medium,889,Desktop,P202,Washing Machine 8kg,Home Appliances,Samsung,35999,purchase,2023-04-11,4,Tuesday,0,Email Campaign,61,16,9,0,0,5,86,1,15,30599.15,Credit Card,0,0,5,7.0,0,
U04075,home_maker,45-54,F,Lucknow,Silver,Medium,1375,Tablet,P301,Blender 1.5L,Kitchen Appliances,Prestige,2999,purchase,2022-08-14,7,Sunday,1,Direct,237,14,8,0,0,16,26,1,30,2099.3,Credit Card,0,0,4,4.0,1,Collaborative Filtering
U00883,kitchen_chef,25-34,F,Kolkata,Gold,High,1661,Mobile,P206,Microwave 28L,Home Appliances,LG,11999,wishlist,2023-09-21,21,Thursday,0,Social Media,754,11,9,1,1,4,37,0,0,,,0,0,5,,0,
U02693,home_maker,18-24,M,Delhi,Gold,High,1624,Desktop,P118,Gaming Console,Electronics,Sony,49999,view,2023-05-02,20,Tuesday,0,Referral,309,25,7,0,0,9,65,0,0,,,0,0,5,,1,Hybrid
U02865,all_rounder,55+,F,Ahmedabad,Bronze,Low,666,Mobile,P308,Stand Mixer,Kitchen Appliances,KitchenAid,9999,purchase,2024-08-28,12,Wednesday,0,Organic Search,413,22,9,1,1,19,58,1,15,8499.15,Debit Card,0,0,5,1.0,0,
U02981,budget_shopper,55+,F,Nagpur,Bronze,Low,366,Mobile,P303,Electric Kettle,Kitchen Appliances,Bajaj,1299,view,2023-02-20,8,Monday,0,Direct,308,27,7,0,0,5,79,0,0,,,0,0,4,,0,
U04562,smart_home_lover,18-24,M,Ahmedabad,Bronze,Low,102,Smart TV App,P202,Washing Machine 8kg,Home Appliances,Samsung,35999,view,2023-04-18,7,Tuesday,0,Email Campaign,875,2,6,1,0,22,97,0,0,,,0,0,3,,0,
U03470,smart_home_lover,18-24,M,Hyderabad,Silver,Medium,1433,Smart TV App,P112,Smartphone Pro,Electronics,Apple,89999,purchase,2024-12-18,18,Wednesday,0,Social Media,871,11,1,0,0,12,53,1,15,76499.15,UPI,0,1,4,3.0,1,Collaborative Filtering
U04631,all_rounder,25-34,M,Chennai,Gold,High,1596,Smart TV App,P101,"Smart TV 55""",Electronics,Samsung,45999,purchase,2022-09-27,11,Tuesday,0,Push Notification,662,17,8,0,1,20,43,1,5,43699.05,Wallet,0,0,4,5.0,0,
U04558,fitness_freak,25-34,M,Pune,Silver,Medium,66,Smart TV App,P209,Dishwasher 12-Place,Home Appliances,Bosch,42999,purchase,2022-06-03,14,Friday,0,Direct,705,18,4,0,1,7,77,1,10,38699.1,Wallet,0,1,4,9.0,0,
U03279,home_maker,35-44,F,Pune,Silver,Medium,748,Mobile,P604,Facial Steamer,Personal Care,Nova,1599,view,2024-09-01,9,Sunday,1,Referral,747,15,0,1,1,8,28,0,0,,,0,0,2,,0,
U03408,all_rounder,35-44,M,Kolkata,Bronze,Low,1727,Mobile,P405,Smart Bulb Pack (4),Smart Home,Philips Hue,1999,view,2022-01-11,17,Tuesday,0,Organic Search,34,1,2,1,0,14,24,0,0,,,0,0,4,,0,
U03929,home_maker,45-54,M,Nagpur,Bronze,Low,531,Smart TV App,P211,Ceiling Fan,Home Appliances,Havells,2499,view,2022-02-11,16,Friday,0,Referral,636,17,10,1,0,21,44,0,0,,,0,1,4,,0,
U02390,all_rounder,55+,M,Hyderabad,Bronze,Low,1365,Mobile,P309,Pressure Cooker 5L,Kitchen Appliances,Hawkins,2499,purchase,2024-09-07,22,Saturday,1,Paid Ad,116,21,8,1,0,20,10,1,0,2499.0,Debit Card,0,0,5,8.0,1,Content-Based
U00619,budget_shopper,55+,M,Jaipur,Gold,High,1665,Tablet,P301,Blender 1.5L,Kitchen Appliances,Prestige,2999,view,2023-11-03,20,Friday,0,Direct,413,5,2,1,0,7,95,0,0,,,0,1,4,,0,
U04780,tech_enthusiast,45-54,F,Kolkata,Silver,Medium,51,Desktop,P303,Electric Kettle,Kitchen Appliances,Bajaj,1299,wishlist,2024-04-10,10,Wednesday,0,Social Media,127,4,7,0,1,2,40,0,0,,,0,0,4,,1,Trending
U00543,home_maker,45-54,M,Bhopal,Silver,Medium,468,Desktop,P201,Washing Machine 7kg,Home Appliances,LG,28999,view,2024-12-01,6,Sunday,1,Referral,692,28,10,0,0,6,72,0,0,,,0,0,4,,1,Collaborative Filtering
U04976,all_rounder,25-34,F,Chennai,Gold,High,1354,Tablet,P303,Electric Kettle,Kitchen Appliances,Bajaj,1299,wishlist,2024-10-06,13,Sunday,1,Referral,171,3,2,0,0,15,95,0,0,,,0,1,4,,1,Hybrid
U02791,all_rounder,18-24,M,Hyderabad,Bronze,Low,1585,Smart TV App,P114,"Tablet 10""",Electronics,Samsung,32999,wishlist,2023-05-28,20,Sunday,1,Email Campaign,863,22,0,0,0,12,50,0,0,,,0,0,5,,1,Collaborative Filtering
U00296,all_rounder,18-24,F,Jaipur,Bronze,Low,695,Smart TV App,P115,True Wireless Earbuds,Electronics,boAt,4999,view,2023-06-13,10,Tuesday,0,Email Campaign,776,16,3,0,0,23,20,0,0,,,0,1,3,,0,
U01892,premium_shopper,45-54,Other,Indore,Bronze,Low,564,Tablet,P212,Iron,Home Appliances,Philips,1799,wishlist,2022-09-27,20,Tuesday,0,Direct,845,28,9,0,1,20,24,0,0,,,0,0,5,,0,
U02801,premium_shopper,45-54,M,Mumbai,Silver,Medium,154,Mobile,P119,Bluetooth Speaker,Electronics,JBL,3999,view,2024-07-13,9,Saturday,1,Email Campaign,807,22,4,0,0,24,45,0,0,,,0,1,4,,0,
U03136,premium_shopper,55+,M,Lucknow,Silver,Medium,869,Mobile,P116,Over-Ear Headphones,Electronics,Sony,8999,purchase,2024-01-26,12,Friday,0,Social Media,480,28,1,1,1,8,81,1,25,6749.25,Net Banking,0,0,5,5.0,1,Collaborative Filtering
U01175,fitness_freak,55+,M,Hyderabad,Bronze,Low,1575,Smart TV App,P403,Security Camera 1080p,Smart Home,TP-Link,3499,view,2022-07-06,15,Wednesday,0,Referral,637,2,5,0,0,1,60,0,0,,,0,0,4,,1,Trending
U03487,home_maker,45-54,M,Jaipur,Silver,Medium,1476,Tablet,P308,Stand Mixer,Kitchen Appliances,KitchenAid,9999,view,2022-07-08,22,Friday,0,Organic Search,444,14,7,0,1,7,26,0,0,,,0,0,5,,0,
U03869,tech_enthusiast,35-44,M,Nagpur,Gold,High,1479,Smart TV App,P116,Over-Ear Headphones,Electronics,Sony,8999,wishlist,2023-06-29,3,Thursday,0,Email Campaign,793,14,6,1,0,24,48,0,0,,,0,1,5,,0,
U02369,kitchen_chef,55+,M,Lucknow,Bronze,Low,163,Smart TV App,P310,Slow Cooker,Kitchen Appliances,Crock-Pot,3799,view,2023-02-09,20,Thursday,0,Paid Ad,860,5,1,0,1,8,77,0,0,,,0,0,5,,1,Collaborative Filtering
U04897,smart_home_lover,25-34,M,Hyderabad,Silver,Medium,655,Mobile,P308,Stand Mixer,Kitchen Appliances,KitchenAid,9999,wishlist,2024-10-05,15,Saturday,1,Email Campaign,443,23,3,1,0,17,14,0,0,,,0,1,4,,0,
U04113,all_rounder,55+,M,Kolkata,Bronze,Low,1288,Mobile,P115,True Wireless Earbuds,Electronics,boAt,4999,purchase,2024-03-30,6,Saturday,1,Organic Search,799,21,1,0,1,3,29,1,20,3999.2,UPI,0,0,4,1.0,0,
U02217,home_maker,55+,F,Hyderabad,Gold,High,1410,Desktop,P209,Dishwasher 12-Place,Home Appliances,Bosch,42999,wishlist,2023-05-21,20,Sunday,1,Referral,261,22,9,1,0,20,60,0,0,,,0,1,4,,0,
U03365,budget_shopper,25-34,M,Mumbai,Gold,High,1747,Smart TV App,P405,Smart Bulb Pack (4),Smart Home,Philips Hue,1999,add_to_cart,2022-01-03,12,Monday,0,Push Notification,600,14,4,0,0,5,16,0,0,,,0,0,4,,0,
U03666,home_maker,45-54,M,Jaipur,Silver,Medium,760,Smart TV App,P116,Over-Ear Headphones,Electronics,Sony,8999,purchase,2023-11-03,10,Friday,0,Social Media,463,12,5,0,1,1,16,1,15,7649.15,Debit Card,0,0,3,1.0,1,Hybrid
U04121,all_rounder,35-44,F,Visakhapatnam,Bronze,Low,1247,Tablet,P604,Facial Steamer,Personal Care,Nova,1599,view,2023-09-02,23,Saturday,1,Social Media,827,6,0,0,1,19,95,0,0,,,0,1,3,,0,
U03768,smart_home_lover,35-44,F,Chennai,Platinum,Very High,1608,Mobile,P110,"Laptop 15.6""",Electronics,HP,58999,view,2024-02-01,6,Thursday,0,Referral,827,29,4,0,0,6,100,0,0,,,0,0,4,,1,Content-Based
U01634,tech_enthusiast,55+,F,Lucknow,Silver,Medium,655,Desktop,P304,Coffee Maker,Kitchen Appliances,Morphy Richards,5499,add_to_cart,2024-05-19,13,Sunday,1,Organic Search,649,30,6,0,0,1,50,0,0,,,0,1,4,,0,
U02571,budget_shopper,35-44,M,Visakhapatnam,Silver,Medium,1122,Tablet,P209,Dishwasher 12-Place,Home Appliances,Bosch,42999,view,2022-06-09,11,Thursday,0,Organic Search,638,4,9,1,0,11,18,0,0,,,0,0,3,,1,Trending
U03912,fitness_freak,18-24,M,Indore,Bronze,Low,1375,Desktop,P505,Resistance Bands Set,Fitness,Strauss,799,add_to_cart,2023-10-02,12,Monday,0,Referral,157,14,6,0,1,10,64,0,0,,,0,1,4,,0,
U02067,smart_home_lover,25-34,M,Pune,Bronze,Low,1502,Tablet,P118,Gaming Console,Electronics,Sony,49999,view,2024-03-23,9,Saturday,1,Social Media,482,14,1,0,0,4,96,0,0,,,0,1,5,,0,
U03789,tech_enthusiast,18-24,M,Nagpur,Gold,High,967,Smart TV App,P204,Refrigerator 500L,Home Appliances,Samsung,54999,purchase,2024-10-26,13,Saturday,1,Paid Ad,435,2,8,0,0,16,89,1,15,46749.15,EMI,0,1,4,9.0,0,
U04309,all_rounder,35-44,M,Indore,Bronze,Low,1273,Tablet,P308,Stand Mixer,Kitchen Appliances,KitchenAid,9999,purchase,2023-05-22,18,Monday,0,Push Notification,337,3,4,0,0,11,52,1,10,8999.1,Net Banking,0,1,4,4.0,1,Content-Based
U04277,all_rounder,55+,F,Pune,Silver,Medium,1450,Mobile,P206,Microwave 28L,Home Appliances,LG,11999,purchase,2022-03-09,5,Wednesday,0,Direct,233,6,1,0,0,9,71,1,5,11399.05,UPI,0,1,4,3.0,1,Trending
U04974,kitchen_chef,25-34,F,Kolkata,Silver,Medium,1229,Mobile,P205,Microwave 20L,Home Appliances,IFB,7999,purchase,2024-10-16,12,Wednesday,0,Referral,59,6,1,1,1,2,47,1,5,7599.05,Net Banking,0,0,5,4.0,1,New Arrival
U00797,fitness_freak,35-44,M,Pune,Silver,Medium,79,Tablet,P115,True Wireless Earbuds,Electronics,boAt,4999,add_to_cart,2024-06-28,8,Friday,0,Email Campaign,132,7,3,0,0,24,78,0,0,,,0,1,3,,1,Trending
